start_time,start_lat,start_lon,orig_addr,end_time,end_lat,end_lon,dest_addr,passengers,booster_seat,large_luggage,fare
2019-09-09 02:56:28,50.73363931787575,-1.8187444941015949,"Harewood Avenue, Bournemouth BH7 6DS, UK",2019-09-09 03:02:54,50.73669840283299,-1.7598249548558442,"Medical Centre, Christchurch BH23 3AF, UK",1,False,False,19.1
2019-09-21 19:46:42,50.70785501908527,-1.9095799011399464,"Westminster Road, Poole BH13 6JR, UK",2019-09-21 20:07:55,50.74011500178722,-1.746769466853159,"Revvo Castor, Christchurch BH23 3PY, UK",6,False,False,33.1
2019-09-16 09:16:33,50.722109784582855,-1.8644753154646088,"Lansdowne, Bournemouth BH1 3NA, UK",2019-09-16 09:18:22,50.72309341340282,-1.8524591885141255,"Lynton Court, Bournemouth BH1 3PF, UK",1,True,False,8.4
2019-09-16 08:05:27,50.742251992530306,-1.6963891506607216,"Sea Corner, Highcliffe, Christchurch BH23 5EL, UK",2019-09-16 08:39:49,50.69208936662589,-1.9343853551680181,"Banks Road, Poole BH13 7PP, UK",1,False,False,38.5
2019-09-17 16:47:43,50.731085199868915,-1.802006531990897,"Seafield Road, Bournemouth BH6 3LZ, UK",2019-09-17 17:07:53,50.71124265951083,-1.9062734143645552,"23 Pinewood Rd, Poole BH13 6JP, UK",5,False,False,28.7
2019-09-21 11:52:06,50.74257991924885,-1.9036033103601409,"Mickleham Close, Poole BH12 5EZ, UK",2019-09-21 12:05:55,50.70464600481542,-1.9241719433734104,"De Mauley Road, Poole BH13 7LU, UK",3,False,False,15.7
2019-09-18 08:34:58,50.74187660590476,-1.8912040015709408,"Talbot Manor, Bournemouth, Poole BH3 7HT, UK",2019-09-18 08:37:32,50.74257991924885,-1.9036033103601409,"Mickleham Close, Poole BH12 5EZ, UK",1,False,False,4.3
2019-09-22 01:47:30,50.710849433367564,-1.898442097659796,"Studland Road, Bournemouth BH4 8HS, UK",2019-09-22 01:50:40,50.71693514985186,-1.8957943355750704,"Clarendon Road, Bournemouth BH4 8AY, UK",3,False,False,10.5
2019-09-19 02:02:09,50.78027504305992,-1.8819239881157293,"Parley Cross Roads, West Parley, Ferndown BH22 8EB, UK",2019-09-19 02:10:27,50.74741852059354,-1.9159956140396903,"Sunnymoor Road, Poole BH12 5DS, UK",1,False,False,19.2
2019-09-14 18:00:11,50.73293837336114,-1.782189628359386,"Twynham School, Christchurch BH23 1JF, UK",2019-09-14 18:24:49,50.753215867214315,-1.9623823541264098,"Knowlton Road, Poole BH11 9QL, UK",1,False,False,30.8
2019-09-21 15:09:38,50.76442190447669,-1.8920593174341973,"Gillam Road, Bournemouth BH10 6BW, UK",2019-09-21 15:12:25,50.763483423813256,-1.8795274021797117,"Headswell Avenue, Bournemouth BH10 7BY, UK",4,False,False,11.4
2019-09-21 04:56:38,50.73738901836772,-1.8368830144660744,"Bishops Close, Bournemouth BH7 7AP, UK",2019-09-21 05:07:42,50.753753733393246,-1.909831983954252,"Fernheath Road, Bournemouth BH11 8SE, UK",2,False,False,26.2
2019-09-09 01:49:02,50.719857120211714,-1.7838509145777517,"Hengistbury Road, Bournemouth BH6 4DF, UK",2019-09-09 02:05:06,50.71323635215411,-1.9029834841491955,"Beaulieu Road, Bournemouth BH4 8JL, UK",4,False,False,41.3
2019-09-14 03:34:37,,,"Plumer Road, Poole BH17 7HU, UK",2019-09-14 03:52:36,50.71976798821356,-1.8539428356919776,"Toft Steps, Bournemouth BH1 3EN, UK",1,False,False,41.1
2019-09-17 04:21:35,50.72027022659735,-1.884921815118686,"The Triangle (Stand A), Bournemouth BH2 5SE, UK",2019-09-17 04:33:37,50.761200608106954,-1.8722882301488883,"Horse & Jockey, Bournemouth BH10 7BS, UK",1,False,True,29.1
2019-09-09 13:24:44,50.74324927572755,-1.7490060427140344,"Hunt Road Flats, Christchurch BH23 3BU, UK",2019-09-09 14:04:31,50.75948952242922,-2.006186141172352,"Barters Lane, Broadstone BH18 9HG, UK",2,False,False,44.5
2019-09-15 06:26:26,50.728058438829976,-1.8152806383177156,"Oxford Avenue, Bournemouth BH6 5AJ, UK",2019-09-15 06:35:24,50.72007810798306,-1.8908860482570504,"St Michaels Roundabout, Bournemouth BH2 5JP, UK",1,False,False,12.7
2019-09-09 08:09:20,50.77188967386074,-1.9334942606394183,"Wheelers Lane, Bournemouth BH11 9RS, UK",2019-09-09 08:22:59,50.754647086290376,-1.844350670717285,"Setley Gardens, Bournemouth BH8 0HQ, UK",1,False,False,15.4
2019-09-18 16:36:22,50.72484145744526,-1.897774412479717,"Surrey Gardens, Bournemouth BH4 9HT, UK",2019-09-18 16:59:35,50.734664908645506,-1.7773921290859083,"Town Centre (Stop C), Christchurch BH23 1AW, UK",1,False,True,29.0
2019-09-21 13:14:41,50.73594178562408,-1.7636265175175887,"Livingstone Road, Christchurch BH23 1ES, UK",2019-09-21 13:24:21,50.75011130178047,-1.6894494063699403,"Walkford Hotel, Walkford, Christchurch BH23 5QX, UK",1,False,False,12.8
2019-09-15 13:09:19,50.75668399998779,-1.9985586632997736,"Beech Wood Close, Broadstone BH18 8JX, UK",2019-09-15 13:12:09,,,"Plumer Road, Poole BH17 7HU, UK",1,False,False,5.2
2019-09-14 02:00:07,50.75612576127535,-1.84729450610097,"John Pound House, Bournemouth BH8 0EU, UK",2019-09-14 02:12:48,50.71999132682826,-1.7834819898490863,"Hengistbury Road, Bournemouth BH6 4DF, UK",1,False,False,26.8
2019-09-19 08:00:05,50.73778023717633,-1.833721512494609,"Glencoe Road, Bournemouth BH7 7AS, UK",2019-09-19 08:07:49,50.738321666408154,-1.870748986388313,"Heron Court Road, Bournemouth BH9 1AL, UK",1,False,False,7.8
2019-09-22 15:10:25,50.73182800711903,-1.7799135190252748,"1 St Margaret's Ave, Christchurch BH23 1HZ, UK",2019-09-22 15:14:58,50.736039842010044,-1.7588080400511392,"Purewell Cross, Christchurch BH23 3PH, UK",1,False,False,6.6
2019-09-11 09:54:23,50.738510263056014,-1.8111299157301917,"Exton Road, Bournemouth BH7 6RY, UK",2019-09-11 10:02:20,50.72101469339819,-1.7825139915937849,"Baring Road, Bournemouth BH6 4BP, UK",2,False,True,12.0
2019-09-20 14:40:59,50.74416953811422,-1.963183238105048,"Kellaway Road, Poole BH17 8SH, UK",2019-09-20 14:52:52,50.753232205813475,-1.9098896857934389,"Fernheath Road, Bournemouth BH11 8SS, UK",3,False,False,12.6
2019-09-14 20:34:33,50.731385653715684,-1.853254999111354,"Springbourne Library, Bournemouth BH8 8BE, UK",2019-09-14 20:43:34,50.71500878435229,-1.9040421489681056,"Alumdale Road, Bournemouth BH4 8HP, UK",1,False,False,12.0
2019-09-11 15:45:20,50.724577004566974,-1.86728745917727,"Cranborne House, Bournemouth BH8 8HF, UK",2019-09-11 16:04:43,50.76785246605144,-1.9343224090859903,"King John Avenue, Bournemouth BH11 9TD, UK",1,False,False,18.0
2019-09-13 21:07:18,50.76949687665864,-1.918097480272636,"Bear Cross, Bournemouth BH11 9AN, UK",2019-09-13 21:25:32,50.73372046889797,-1.7869187317641406,"King's Avenue, Christchurch BH23 1JP, UK",1,False,False,21.2
2019-09-16 16:21:42,50.70547728920649,-1.9167642437087056,"Branksome Court, Poole BH13 7BN, UK",2019-09-16 16:27:45,50.71693514985186,-1.8957943355750704,"Clarendon Road, Bournemouth BH4 8AY, UK",3,False,False,7.4
2019-09-12 11:45:22,50.75968951239769,-1.8719804257659212,"Westover Retail Park, Bournemouth BH9 3DH, UK",2019-09-12 12:01:45,50.74793283734979,-1.9506220474814429,"Tesco, Poole BH12 4NX, UK",2,False,False,16.8
2019-09-09 18:52:40,50.728628790514136,-1.790880587747049,"Tuckton Bridge, Bournemouth BH6 3LB, UK",2019-09-09 19:12:24,50.75017718389158,-1.9131557349418364,"Canford Avenue, Bournemouth BH11 8RQ, UK",1,False,False,21.7
2019-09-13 19:17:04,50.76307805413519,-1.8788478636887287,"Headswell Avenue, Bournemouth BH10 7BY, UK",2019-09-13 19:25:19,50.75289517800736,-1.8263817867866905,"Birch Drive, Bournemouth BH8 0LG, UK",1,False,False,9.7
2019-09-13 09:59:03,50.74741852059354,-1.9159956140396903,"Sunnymoor Road, Poole BH12 5DS, UK",2019-09-13 10:14:20,50.74577371911679,-1.8208946049520045,"Bournemouth Hospital (Stop B), Bournemouth BH7 7DT, UK",6,False,False,24.8
2019-09-21 22:33:31,50.73190021774046,-1.822307685573508,"Spurgeon Road, Bournemouth BH7 6AZ, UK",2019-09-21 22:45:53,50.75179267692759,-1.888232616437068,"Ensbury Park Hotel, Bournemouth BH10 4EA, UK",1,False,False,27.8
2019-09-13 22:02:29,50.731085199868915,-1.802006531990897,"Seafield Road, Bournemouth BH6 3LZ, UK",2019-09-13 22:20:33,50.76283885904833,-1.9263751973410288,"Gaydon Rise, Bournemouth BH11 9PR, UK",1,False,False,39.0
2019-09-22 20:21:01,50.7400716646496,-1.7162012015485697,"Castle Golf Course, Christchurch BH23 4LA, UK",2019-09-22 20:26:59,50.734014850755536,-1.766852779047282,"Two Rivers Meet Leisure Centre, Christchurch BH23 1HW, UK",1,True,False,14.3
2019-09-13 02:04:27,50.71678213795378,-1.8771397427909349,"Bournemouth Pier (Stand HH), Bournemouth BH2 5AH, UK",2019-09-13 02:21:32,50.76446261190423,-1.999536826449705,"Springdale Road Traffic Lights, Broadstone BH18 9BL, UK",2,False,True,44.8
2019-09-13 16:41:35,50.76668925859829,-1.8839432791886708,"Brierley Road, Bournemouth BH10 7AG, UK",2019-09-13 17:00:03,50.72471352771697,-1.9499238013711169,"Ashley Cross Post Office, Poole BH14 0ES, UK",2,False,False,18.1
2019-09-13 12:55:03,50.75833100172106,-1.9098657466311453,"Cunningham Crescent, Bournemouth BH11 8DU, UK",2019-09-13 13:09:23,50.72594183757068,-1.9259936356657523,"St. Josephs Church, Poole BH14 9AH, UK",2,False,False,11.6
2019-09-22 00:19:10,50.738510263056014,-1.8111299157301917,"Exton Road, Bournemouth BH7 6RY, UK",2019-09-22 00:32:08,50.7353482284098,-1.9130272016998324,"Carroll Close, Poole BH12 1PF, UK",2,False,False,34.7
2019-09-14 23:03:31,50.75281654105064,-1.9073247003232712,"Turbary Park Avenue, Bournemouth BH11 8SR, UK",2019-09-14 23:12:30,50.72264945379065,-1.8570221893754664,"Derby Road, Bournemouth BH1 3BE, UK",1,False,False,22.1
2019-09-19 09:31:05,50.71871104371482,-1.8729134516230923,"Hinton Road Top, Bournemouth BH1 2EG, UK",2019-09-19 09:41:47,50.70319887450575,-1.925250476230549,"Haven Road, Poole BH13 7NP, UK",2,True,False,16.5
2019-09-22 12:12:50,50.738321666408154,-1.870748986388313,"Heron Court Road, Bournemouth BH9 1AL, UK",2019-09-22 12:23:41,50.709633592620364,-1.9070555543964005,"Pinewood Road, Poole BH13 6EQ, UK",1,False,True,15.7
2019-09-17 08:04:00,50.738764436023466,-1.8726892447968269,"Stokewood Road, Bournemouth BH9 1AD, UK",2019-09-17 08:10:56,50.740322594884816,-1.9033953545667779,"3 Valley View, Poole BH12 5EP, UK",1,False,False,7.3
2019-09-13 08:59:31,50.75264468700315,-1.8858632777696975,"Redhill Drive, Bournemouth BH10 5AD, UK",2019-09-13 09:08:53,50.71999426074144,-1.8788029135376871,"Bournemouth Square (Stand Y), Bournemouth BH1 2AQ, UK",1,False,False,10.2
2019-09-20 06:10:23,50.73680884237402,-1.9503786082726364,"Conservative Club, Poole BH12 3LH, UK",2019-09-20 06:19:33,50.758520983850325,-1.9113540002893223,"10 Cunningham Pl, Bournemouth BH11 8EA, UK",3,True,False,15.3
2019-09-11 23:12:36,50.7645856894286,-1.9163619921041477,"West Howe Baptist Church, Bournemouth BH11 9HG, UK",2019-09-11 23:20:50,50.736982670040796,-1.8800345443304325,"East Avenue Roundabout, Bournemouth BH3 7AN, UK",1,False,False,20.9
2019-09-10 10:15:03,50.74741852059354,-1.9159956140396903,"Sunnymoor Road, Poole BH12 5DS, UK",2019-09-10 10:22:09,50.76939379973947,-1.9010809449275243,"Library, Bournemouth BH10 7LG, UK",1,True,False,12.4
2019-09-14 13:40:35,50.727180209769614,-1.9219680229464757,"445A Poole Rd, Poole BH12 1DH, UK",2019-09-14 14:02:38,50.73527848509619,-1.7691987847790036,"Stony Lane, Christchurch BH23 1EG, UK",1,False,False,25.2
2019-09-14 03:04:05,50.72809494928739,-1.8688927074655053,"Coach House Place, Bournemouth BH1 1QY, UK",2019-09-14 03:22:03,50.74415164812589,-1.690381694974018,"Mill Lane, Highcliffe, Christchurch BH23 5ES, UK",1,False,False,45.9
2019-09-14 22:50:54,50.75897089570578,-1.900521584281572,"East Howe Shops, Bournemouth BH10 5JL, UK",2019-09-14 23:03:48,50.727567713123996,-1.8359394734179288,"Ashley Road, Bournemouth BH7 6BT, UK",1,False,False,29.1
2019-09-16 09:23:58,50.72309341340282,-1.8524591885141255,"Lynton Court, Bournemouth BH1 3PF, UK",2019-09-16 09:37:48,50.75996153984662,-1.9022491746477062,"Moorside Road, Bournemouth BH11 8BW, UK",1,False,True,18.3
2019-09-09 09:36:48,50.7595395217372,-1.8588665341519883,"Stratton Road, Bournemouth BH9 3PU, UK",2019-09-09 09:47:46,50.761048832313726,-1.9125827312901371,"Travellers Lane, Bournemouth BH11 8BD, UK",2,False,True,14.8
2019-09-13 11:25:44,50.73287372563879,-1.8722092444285008,"Cemetery Junction, Bournemouth BH8 8SJ, UK",2019-09-13 11:43:52,50.73097366064775,-1.952920989251689,"Sea View (Stop C), Poole BH14 0BE, UK",3,False,True,19.5
2019-09-10 19:18:45,50.751354527902116,-1.6835868371011349,"Chewton Farm Road, Walkford, Christchurch BH23 5QW, UK",2019-09-10 19:42:25,50.74175676353592,-1.757644924961279,"Everest Road, Christchurch BH23 3AY, UK",2,False,False,17.7
2019-09-13 09:25:42,50.73451655823028,-1.9524073357893603,"143 Ringwood Rd, Poole BH14 0RD, UK",2019-09-13 09:41:03,50.771314676650285,-1.8872360753830573,"Kinson Park Road, Bournemouth BH10 7DW, UK",1,False,False,16.1
2019-09-19 17:09:31,50.71899384707231,-1.860673795840984,"Suncliff Hotel, Bournemouth BH1 3AF, UK",2019-09-19 17:25:50,50.755188906969884,-1.9170591490923392,"Batchelor Road, Bournemouth BH11 8ER, UK",1,False,True,18.5
2019-09-22 16:22:45,50.70547728920649,-1.9167642437087056,"Branksome Court, Poole BH13 7BN, UK",2019-09-22 16:32:20,50.7209581090836,-1.8803870222151644,"Hampshire Court (Stop H), Bournemouth BH2 6DP, UK",3,False,False,11.3
2019-09-21 23:09:09,50.76785246605144,-1.9343224090859903,"King John Avenue, Bournemouth BH11 9TD, UK",2019-09-21 23:20:28,50.72354011617375,-1.962292617117116,"The College, Poole BH14 0LS, UK",3,False,False,25.2
2019-09-19 09:44:38,50.75996153984662,-1.9022491746477062,"Moorside Road, Bournemouth BH11 8BW, UK",2019-09-19 10:00:17,50.71965110157127,-1.8539573639278024,"Toft Steps, Bournemouth BH1 3EN, UK",2,True,False,20.4
2019-09-18 09:03:42,50.72810149895106,-1.8382470182118336,"Bus Station (Stand D), Bournemouth BH1 4LH, UK",2019-09-18 09:09:51,50.74138612410991,-1.8156392789273577,"St Peters School, Bournemouth BH7 6RG, UK",1,False,False,6.9
2019-09-14 03:42:28,50.750131862050885,-1.912673876174028,"Canford Avenue, Bournemouth BH11 8RQ, UK",2019-09-14 04:01:05,50.73762869964718,-1.7531456503340828,"Dennistoun Avenue, Christchurch BH23 3PP, UK",1,False,True,46.3
2019-09-10 11:30:06,50.71996375307358,-1.9040462244996963,"RL Stevenson Avenue, Bournemouth BH4 8DZ, UK",2019-09-10 11:43:20,50.7508633931074,-1.860324249306958,"Uplands Road, Bournemouth BH8 9SN, UK",1,True,False,20.8
2019-09-14 22:15:45,50.75442323264407,-1.8450743918646293,"Setley Gardens, Bournemouth BH8 0PG, UK",2019-09-14 22:30:05,50.72874483448938,-1.9367004852873764,"346 Ashley Rd, Poole BH14 9DF, UK",1,False,False,35.9
2019-09-18 17:17:58,50.73372046889797,-1.7869187317641406,"King's Avenue, Christchurch BH23 1JP, UK",2019-09-18 17:34:16,50.71668311444685,-1.8770408482984107,"Bournemouth Pier (Stand BB), Bournemouth BH2 5BE, UK",3,False,False,16.1
2019-09-16 18:03:00,50.74828273219555,-1.6916868513349452,"Bracken Way, Walkford, Christchurch BH23 5RD, UK",2019-09-16 18:36:11,50.74416953811422,-1.963183238105048,"Kellaway Road, Poole BH17 8SH, UK",1,True,True,47.5
2019-09-19 14:28:07,50.727555591162755,-1.8157501558637248,"Beaufort Road, Bournemouth BH6 5AB, UK",2019-09-19 14:46:24,50.72814524315028,-1.9263160441352567,"Tennyson Buildings, Poole BH14 9BT, UK",3,True,True,26.4
2019-09-10 18:01:11,50.75897089570578,-1.900521584281572,"East Howe Shops, Bournemouth BH10 5JL, UK",2019-09-10 18:13:04,50.71999426074144,-1.8788029135376871,"Bournemouth Square (Stand Y), Bournemouth BH1 2AQ, UK",3,False,True,16.2
2019-09-15 00:14:45,50.71693514985186,-1.8957943355750704,"Clarendon Road, Bournemouth BH4 8AY, UK",2019-09-15 00:26:44,50.78085924377404,-1.8816104708152537,"Parley Cross Crossroads, West Parley, Ferndown BH22 8EB, UK",1,False,False,30.3
2019-09-13 05:19:34,50.75650371551037,-1.9197645823964105,"Mandale Road Top, Bournemouth BH11 8JD, UK",2019-09-13 05:28:00,50.72397399441193,-1.8931153903441456,"Queens Road, Bournemouth BH4 9BD, UK",1,False,False,21.6
2019-09-21 03:58:41,50.76605965118064,-1.8838172169050105,"Brierley Road, Bournemouth BH10 7AF, UK",2019-09-21 04:15:52,50.68735379645744,-1.94114427384348,"Panorama Road, Poole BH13 7QE, UK",1,False,False,38.3
2019-09-19 05:05:03,50.74281589198908,-1.8610851193854652,"Five Ways, Bournemouth BH8 9SA, UK",2019-09-19 05:09:45,50.75164572283916,-1.839314221514384,"Eventide Homes, Bournemouth BH8 9TW, UK",1,False,False,12.6
2019-09-21 11:35:38,50.73182800711903,-1.7799135190252748,"1 St Margaret's Ave, Christchurch BH23 1HZ, UK",2019-09-21 11:57:59,50.762238076654164,-1.8753621327143373,"Redhill Roundabout, Bournemouth BH10 7BW, UK",2,False,False,19.8
2019-09-16 20:04:40,50.76370394029314,-1.9292805139716875,"Knights Road, Bournemouth BH11 9SH, UK",2019-09-16 20:19:14,50.71976798821356,-1.8539428356919776,"Toft Steps, Bournemouth BH1 3EN, UK",3,True,True,25.0
2019-09-09 17:30:34,50.720231141902325,-1.8504141245449848,"Putting Green, Bournemouth BH1 3JF, UK",2019-09-09 17:47:36,50.786743822728866,-1.8529544173196744,"Viscount Road, Christchurch BH23 6NX, UK",1,False,False,23.2
2019-09-20 00:53:46,50.75431893123921,-1.997764864470956,"94 York Rd, Broadstone BH18 8EU, UK",2019-09-20 01:09:40,50.756902784507844,-1.8728811522893667,"Linden Road, Bournemouth BH9 2BX, UK",1,False,False,35.9
2019-09-14 01:55:36,50.74415164812589,-1.690381694974018,"Mill Lane, Highcliffe, Christchurch BH23 5ES, UK",2019-09-14 02:05:57,50.72202807573542,-1.7959106368661344,"Church Road, Bournemouth BH6 4AP, UK",1,False,False,29.3
2019-09-09 08:34:58,50.76507121203203,-1.894071286417028,"East Howe Lane, Bournemouth BH10 6EX, UK",2019-09-09 08:46:51,50.73680884237402,-1.9503786082726364,"Conservative Club, Poole BH12 3LH, UK",3,False,False,13.6
2019-09-21 21:33:57,50.75123210650344,-1.8603373292943888,"Uplands Road, Bournemouth BH8 9RQ, UK",2019-09-21 21:51:06,50.75258320333955,-1.993455581494718,"Hillbourne Road, Poole BH17 7JB, UK",1,False,False,22.2
2019-09-11 17:48:59,50.760502214232496,-1.91520665953246,"Draper Road, Bournemouth BH11 8BE, UK",2019-09-11 18:11:26,50.73372046889797,-1.7869187317641406,"King's Avenue, Christchurch BH23 1JP, UK",2,False,False,23.4
2019-09-22 15:01:24,50.76887239711886,-1.912582376893025,"Durdells Avenue, Bournemouth BH11 9JE, UK",2019-09-22 15:13:17,50.72342955153822,-1.9547843460591732,"63 Commercial Rd, Poole BH14 0JB, UK",2,False,True,17.4
2019-09-21 03:50:18,50.76002243569109,-1.910940017157475,"St Philips Church, Bournemouth BH11 8AT, UK",2019-09-21 04:00:43,50.71629937758153,-1.8889684189134828,"Admirals Walk, Bournemouth BH2 5EX, UK",2,False,True,28.4
2019-09-19 16:28:29,50.74711519222991,-1.8779251515094075,"Police Station, Bournemouth BH9 2EQ, UK",2019-09-19 16:52:08,50.73527848509619,-1.7691987847790036,"Stony Lane, Christchurch BH23 1EG, UK",3,False,False,21.8
2019-09-19 10:14:40,50.733066085744724,-1.8936757069527892,"East Avenue, Bournemouth BH3 7ET, UK",2019-09-19 10:19:36,50.71629937758153,-1.8889684189134828,"Admirals Walk, Bournemouth BH2 5EX, UK",1,True,True,14.2
2019-09-22 21:50:14,50.73737223671554,-1.9670005066218659,"Greenfield Road, Poole BH15 3HX, UK",2019-09-22 22:06:40,,,"Aviation Park Cafe, Christchurch BH23 6BW, UK",3,False,True,26.1
2019-09-22 15:32:51,50.71646615177771,-1.8847469688139251,"Savoy Hotel, Bournemouth BH2 5JA, UK",2019-09-22 15:41:03,50.743832867198286,-1.896556826281424,"Bournemouth University (Stop K), Poole BH12 5BB, UK",2,False,False,10.0
2019-09-21 00:58:30,50.754657050635274,-1.8751270534770477,"940A Wimborne Rd, Bournemouth BH9 2DH, UK",2019-09-21 01:08:54,50.71650198418682,-1.9045490352483192,"Herbert Road, Bournemouth BH4 8EW, UK",1,False,False,24.3
2019-09-12 21:07:15,50.75355858944743,-1.965656692935136,"Rowbarrow Close, Poole BH17 9EB, UK",2019-09-12 21:13:43,50.76321719241486,-1.9141241848933697,"Elmrise School, Bournemouth BH11 9JP, UK",1,False,False,9.9
2019-09-20 13:50:20,50.73097366064775,-1.952920989251689,"Sea View (Stop C), Poole BH14 0BE, UK",2019-09-20 14:20:21,50.736051195492585,-1.7781366046073466,"Fountain Way (Stop F), Christchurch BH23 1QN, UK",3,False,True,33.4
2019-09-13 19:33:07,50.781283195656115,-1.8512694089010469,"Enterprise Way, Christchurch BH23 6EW, UK",2019-09-13 19:41:47,50.75597754604576,-1.8738051286846076,"1000 Wimborne Rd, Bournemouth BH9 2DE, UK",1,False,False,12.0
2019-09-09 17:00:42,,,"Plumer Road, Poole BH17 7HU, UK",2019-09-09 17:35:54,50.73762869964718,-1.7531456503340828,"Dennistoun Avenue, Christchurch BH23 3PP, UK",1,False,False,39.8
2019-09-13 09:30:35,50.736148934376345,-1.8918974254129817,"Dunkeld Road, Bournemouth BH3 7ER, UK",2019-09-13 09:50:17,50.73627924598369,-1.7895995523708936,"Freda Road, Christchurch BH23 1LY, UK",1,False,False,22.2
2019-09-20 09:22:13,50.741080465462296,-1.8156971655519416,"St Peters School, Bournemouth BH7 6RB, UK",2019-09-20 09:29:17,50.729167075373184,-1.7901697712872613,"Tuckton Bridge, Bournemouth BH6 3BA, UK",3,False,False,7.6
2019-09-21 19:02:01,50.732363377002194,-1.851296570228224,"Capstone Place, Bournemouth BH8 8BJ, UK",2019-09-21 19:07:12,50.75164572283916,-1.839314221514384,"Eventide Homes, Bournemouth BH8 9TW, UK",1,False,True,11.5
2019-09-13 14:19:15,50.71979159158507,-1.9024741910575331,"34 Alum Chine Rd, Bournemouth BH4 8DN, UK",2019-09-13 14:46:55,50.744194707198616,-1.7180187941707348,"Smugglers Lane North, Christchurch BH23 4NQ, UK",3,False,False,30.7
2019-09-22 00:51:07,50.719267133014604,-1.7857659648062922,"Dalmeny Road, Bournemouth BH6 4BW, UK",2019-09-22 01:15:45,50.75431893123921,-1.997764864470956,"94 York Rd, Broadstone BH18 8EU, UK",3,False,True,57.4
2019-09-14 19:48:16,50.734506622733576,-1.846656185044656,"Queens Park Hotel, Bournemouth BH8 9AF, UK",2019-09-14 19:56:47,50.744591811208146,-1.9006653584814082,"St Marks Church, Poole BH12 5EJ, UK",1,False,False,10.5
2019-09-09 11:11:13,50.74415164812589,-1.690381694974018,"Mill Lane, Highcliffe, Christchurch BH23 5ES, UK",2019-09-09 11:15:22,50.7400716646496,-1.7162012015485697,"Castle Golf Course, Christchurch BH23 4LA, UK",1,False,False,5.6
2019-09-12 19:28:37,50.7359955793991,-1.82475788381685,"Durrington Road, Bournemouth BH7 6QF, UK",2019-09-12 19:39:13,50.761200608106954,-1.8722882301488883,"Horse & Jockey, Bournemouth BH10 7BS, UK",1,True,False,16.7
2019-09-12 08:33:49,50.725820896508104,-1.810685002116002,"Carbery Avenue, Bournemouth BH6 3QH, UK",2019-09-12 08:42:41,50.72202881792704,-1.8644472159422831,"Lansdowne, Bournemouth BH1 3JP, UK",2,False,True,12.7
2019-09-15 23:17:17,50.73416504926686,-1.8772219037763933,"Stokewood Road, Bournemouth BH3 7AB, UK",2019-09-15 23:50:41,50.736051195492585,-1.7781366046073466,"Fountain Way (Stop F), Christchurch BH23 1QN, UK",2,False,False,49.8
2019-09-15 10:29:20,50.753120323813754,-1.9304304565553063,"Mountbatten Arms, Poole BH11 8QE, UK",2019-09-15 10:41:03,50.72221486109253,-1.8620525660437943,"St Swithuns Roundabout, Bournemouth BH1 3LF, UK",2,False,False,13.3
2019-09-14 22:06:03,50.71963450119824,-1.8703753209792642,"Top of Bath Hill, Bournemouth BH1 2ES, UK",2019-09-14 22:17:02,50.756926406836904,-1.9198205693996149,"Mandale Road Top, Bournemouth BH11 8JD, UK",1,False,False,24.7
2019-09-14 18:59:44,50.73015399987974,-1.949719670067373,"Cranbrook Road, Poole BH14 0AJ, UK",2019-09-14 19:19:12,50.72984406514785,-1.8128224477774904,"Herberton Road, Bournemouth BH6 5AS, UK",1,False,False,21.2
2019-09-13 16:40:15,50.759042790604134,-1.911664921764811,"79 Moore Ave, Bournemouth BH11 8AT, UK",2019-09-13 17:03:18,50.72863415664569,-1.7938984123259527,"Tuckton Shops, Bournemouth BH6 3JZ, UK",2,True,False,27.6
2019-09-19 16:43:54,50.72342559936558,-1.9706652363296564,"Birds Hill Road, Poole BH15 2HR, UK",2019-09-19 16:47:49,50.73451655823028,-1.9524073357893603,"143 Ringwood Rd, Poole BH14 0RD, UK",1,False,False,5.7
2019-09-14 07:42:11,50.75996153984662,-1.9022491746477062,"Moorside Road, Bournemouth BH11 8BW, UK",2019-09-14 08:01:01,50.72909814125339,-1.796956762664299,"New Church, Bournemouth BH6 5LD, UK",1,False,False,20.5
2019-09-16 22:02:17,50.722021129869816,-1.9017045961924492,"Hamilton Court House, 1-3 Alum Chine Rd, Bournemouth BH4 8DT, UK",2019-09-16 22:12:19,50.75831510332712,-1.9126161630519742,"Springwater Road, Bournemouth BH11 8AZ, UK",2,False,True,25.4
2019-09-21 23:43:14,50.74611322276201,-1.9437356009518507,"Alderney Post Office, Poole BH12 4NH, UK",2019-09-21 23:48:51,50.72455404194109,-1.9363094304836856,"The Grasshopper, Poole BH14 9HY, UK",2,False,False,16.1
2019-09-14 05:30:57,50.759042790604134,-1.911664921764811,"79 Moore Ave, Bournemouth BH11 8AT, UK",2019-09-14 05:49:34,50.72695776224187,-1.7917805880925013,"Broadway, Bournemouth BH6 4BX, UK",1,False,True,42.6
2019-09-20 13:46:25,50.719714672795895,-1.8869630189489623,"Poole Hill, Bournemouth BH2 5PS, UK",2019-09-20 13:52:25,50.7200539505206,-1.8757004708916796,"St Peters Church (Stand AA), Bournemouth BH1 2EE, UK",1,False,True,8.6
2019-09-17 16:57:39,50.7711524666339,-1.93382146765322,"Runnymede Avenue Top, Bournemouth BH11 9RT, UK",2019-09-17 17:03:22,50.75777609553752,-1.9133543720988415,"Springwater Road, Bournemouth BH11 8EZ, UK",1,False,False,7.8
